smiles,QED,Rings,AromaticRings,FractionCSP3,Lipinski_pass,Ro5_viol,MW,LogP,HBD,HBA,Veber_pass,Veber_viol,RotBonds,TPSA,TL_Oral,TL_QED,TL_BBB,TL_LogP,pred_pchembl_rf,pred_pchembl_gcn,sa_score,has_route
CCc1ccccc1[C@@H]1CC=CC=C(C(N)=O)C2C=CC=NC=C(CCC=C2Cl)C1=O,0.6989299450165636,3,1,0.2692307692307692,True,LogP>5,434.96700000000016,5.316900000000005,1,3,True,,3,72.52000000000001,green,green,green,yellow,5.803503981781006,7.492532730102539,5.453059165213968,True
C[C@H](NC(=O)Nc1ccc(F)cc1Cl)C(=O)C=CC=C(Cl)C(=O)C(F)(F)F,0.40246471903248293,1,1,0.1875,True,,427.181,4.368500000000002,2,3,True,,6,75.27000000000001,green,yellow,green,green,6.697865975157421,7.080400466918945,3.4601891627682146,True
CCSC=C1C=CCN(C)c2cccnccocccnc(C3C=CC3)cn1c(=O)[nH]ccn2,0.5925808040566161,4,1,0.23076923076923078,True,LogP>5,490.63300000000015,5.053000000000004,1,8,True,,3,92.83999999999999,green,yellow,yellow,yellow,6.034410013675689,5.818664073944092,5.534588019616885,True
FC(F)(F)C1=NC(C=CC=CC=CNC2=CC=CCC=P2)NC=NC=CC=C1,0.5117565351047617,2,0,0.15,True,,404.3760000000001,4.782600000000004,2,4,True,,5,48.78,green,yellow,green,green,5.238216016387939,7.608579158782959,5.833847874535568,True
CC1(C)CC=C2NCCC(C=NC=CN)C21,0.6981226260186055,2,0,0.6153846153846154,True,,219.33200000000002,2.0266,2,3,True,,2,50.41,green,green,green,green,5.290744985342026,8.256523132324219,5.253694828037096,True
CC=C1C=CC=CNC=CC=CC=CNC(C=O)NC=CC=CC1,0.6478410777937377,1,0,0.15,True,,323.44000000000005,3.353600000000002,3,4,True,,1,53.16,green,green,green,green,5.099380011558533,7.142642974853516,5.14206575901555,False
CC1=C2NC3C=CN(C=C1)NN=CNC1=CC=CC2=CC=NN=COC2C(=CC=CC12)C(=O)N3,0.4402447699714958,6,0,0.16666666666666666,True,,456.51000000000016,1.5917999999999999,4,9,True,,0,114.74000000000001,green,yellow,yellow,green,5.51549001455307,8.865413665771484,7.722133472097081,False
C[C@H](NN(F)C=CC=C1C=CC=C(F)C1)C(C)(C)C,0.6015238223095869,1,0,0.4666666666666667,True,,268.35099999999994,4.3655000000000035,1,2,True,,4,15.27,green,green,green,green,5.897710015773773,7.763753414154053,4.6609909284710245,True
O=C1C(=CCC(F)(F)F)C2CCCC3=CC(=C3CN2)NN=C1CF,0.5987570457224476,3,0,0.5,True,,343.32399999999996,2.6992000000000003,2,4,True,,2,53.49,green,yellow,green,green,5.417423334121704,7.978896617889404,5.669294552248841,False
CC1(C=CC=CCl)C=CNCC=CC=CC1,0.7157585313183054,1,0,0.2857142857142857,True,,235.758,3.9208000000000025,1,1,True,,2,12.03,green,green,green,green,5.02267000579834,6.928377151489258,5.204726523541565,False
CC=CC(C=CN=CC(F)c1ccc(F)cc1F)Oc1ncccc1NC(N)=O,0.5025077879255085,2,2,0.15,True,,404.3920000000001,4.469200000000003,2,4,True,,8,89.6,green,yellow,green,green,6.6828273353735606,7.016209602355957,4.267993496432211,True
N=CNC1=CC(F)=CC(O)=CNC2=CC=CC=CCN(c3ccc(F)cc3F)CC21,0.4388903346774601,3,1,0.13636363636363635,True,,414.4310000000002,4.333870000000003,4,4,True,,3,71.38,green,yellow,green,green,6.664618989245097,7.928097248077393,4.871873115753378,True
Cc1ccc(CC2N=CN[CH]N(CN)C3C[SH]2C=C2CCCNC2(C)CNC(=O)N3)cc1,0.3851520431306925,4,1,0.5217391304347826,True,HBD>5,458.6560000000003,1.498710000000002,6,6,True,,3,106.81,green,yellow,yellow,green,5.643950016021728,7.169615745544434,6.6335471920746665,True
OC1CCSC2=CC3C=CC=CC=C2C1c1ccccc1O3,0.7861692173128827,4,1,0.2631578947368421,True,,310.41800000000006,3.9653000000000027,1,3,True,,0,29.46,green,green,green,green,5.368523358345032,7.317876815795898,5.832880031569853,False
CC(C)(C)CC1=CN2C=NSNC=NC=C3C=NCc4ccccc4NC(C=C12)C3(C)Cl,0.41102986312941875,4,1,0.375,True,LogP>5,469.0580000000002,5.675500000000005,2,7,True,,1,64.38,green,yellow,green,yellow,6.400800037384033,8.152259826660156,6.309111161972618,False
NC1=CC=CNC2(c3ccccc3)CNC(=O)NC=NC=C2C1=O,0.6077809496083156,3,1,0.11764705882352941,True,,323.3560000000001,0.6355000000000003,4,5,True,,1,108.61000000000001,green,green,yellow,green,5.405681696812312,7.399734020233154,4.675257674925725,False
C=S123C=CC4=CN=C1C2C(c1ccccc1Cl)C(=CO3)C=C(C(C)(C)C)C4F,0.3765476163983301,6,1,0.30434782608695654,True,LogP>5,415.9610000000002,6.541100000000005,0,2,True,,1,21.59,green,yellow,green,red,5.648200011412303,7.935473918914795,7.395823926504433,False
CC=CC=C(Cl)c1ccc(F)cc1,0.6280216729411842,1,1,0.09090909090909091,True,,196.65200000000002,3.9815000000000023,0,0,True,,2,0.0,green,green,green,green,5.28056001742681,6.695260524749756,2.458439750008827,False
Cc1cccc2[nH]cncncc(NC=CC=C3CC=NC3C)c12,0.8946059058855346,3,2,0.21052631578947367,True,,319.4120000000001,4.1057200000000025,2,4,True,,3,65.96000000000001,green,green,green,green,5.508490012168885,6.950891017913818,4.478520484290275,True
CCC=C1C=NC2=CC=C(CC3C2=CN=C(CC)NC(=O)c2ccccc23)CN1c1ccncc1,0.6347699270250902,5,2,0.2413793103448276,True,LogP>5,463.58500000000015,5.699900000000006,1,5,True,,3,69.95,green,green,green,yellow,5.7656300325393675,7.989779472351074,5.4701908107104735,False
COC=CC=C1NC(=O)N2C=C(C=CCC(C)(C)C)C1=CC=C2C[NH],0.7676901422347571,2,0,0.35,True,,340.44700000000006,4.038700000000003,1,2,True,,5,65.37,green,green,green,green,5.595660024642944,8.323519706726074,5.128257254417246,False
Cc1ccc2cc1C1C=CC=CC3N=C(COCCCCCN3)N=CC=CC=CC2=C1,0.6273062691607243,4,1,0.3333333333333333,True,LogP>5,413.5650000000001,5.299520000000005,1,4,True,,0,45.98,green,green,green,yellow,6.400819997310639,7.8014235496521,6.186730814721898,False
CC1C=NN(C=CC=CCF)CNC(=O)SCC1,0.8027455536752265,1,0,0.5,True,,271.361,2.7537000000000003,1,4,True,,3,44.7,green,green,green,green,6.035662684313456,7.095302104949951,5.476055051993528,True
C=NC(=CC)C1CCOC(=O)NC=CC=C(C(C)(C)C)N1,0.7683522061792449,1,0,0.5,True,,291.39500000000004,3.122600000000001,2,4,True,,2,62.72,green,green,green,green,5.271703339576721,7.87501859664917,4.980517778465219,False
COC=CC(=CC1=C(F)C1=CC=C(C)F)C(C)(C)C,0.5044348977663966,1,0,0.375,True,LogP>5,266.331,5.1559000000000035,0,1,True,,4,9.23,green,yellow,green,yellow,5.423670022964478,8.071189880371094,4.161194789678363,False
O=C(NNCC=CC=CF)c1ccc(F)cc1F,0.481668949458671,1,1,0.08333333333333333,True,,256.227,2.2386,2,2,True,,5,41.13,green,yellow,green,green,6.6568999748229984,6.936855792999268,2.9572375798380683,True
C=CC=CC(C)C=CC12C=CC=COC3=NC(=CSC3C1)C2,0.5283454832164328,4,0,0.3157894736842105,True,LogP>5,311.4500000000001,5.156500000000005,0,3,True,,4,21.59,green,yellow,green,yellow,6.3434209626061575,7.570737361907959,7.181910268256244,False
C=C1C(=O)CCCCNC(N=CCCCC)C=CC=C1Oc1ccccc1C[O-],0.43227976178733024,2,1,0.4166666666666667,True,,395.5230000000002,3.851700000000003,1,5,True,,7,73.75,green,yellow,green,green,5.727956684748332,6.699146270751953,4.56373148968061,True
C=CC(C=CC=CC1=CS(C)(C)C2=CC=C1C1C(C)C[C@H]1NC(=O)NC=C2)C(N)=O,0.45926519658175685,3,0,0.3333333333333333,True,,425.5980000000001,4.009400000000001,3,2,True,,5,84.22,green,yellow,green,green,5.947828324556351,7.919916152954102,6.748436363184137,True
C1=NCNC2=CC=C3C=C(CC=NS1)CC32,0.6501136821589385,3,0,0.3333333333333333,True,,231.32399999999996,2.4547000000000008,1,4,True,,0,36.75,green,green,green,green,5.441868017482758,7.964696884155273,6.572899431414275,False
CN1CCC2C(=O)CCC3N=C(C(C)(C)C)C=C3NC(=O)C=CC=C(C(C)(F)F)C21,0.7053919029380358,3,0,0.6086956521739131,True,,419.5160000000001,3.6768000000000027,1,4,True,,1,61.77,green,green,green,green,5.887620009899139,8.171649932861328,5.246325125838148,True
Clc1ccc(Cl)c(OC2=CC=CC=CC2)n1,0.7387739792402194,2,1,0.08333333333333333,True,,254.116,4.167200000000002,0,2,True,,2,22.12,green,green,green,green,5.4261460102081305,7.111596584320068,3.1982424552814415,False
Cc1cccc(Nc2ccccc2Cl)c1,0.7867922693507053,2,2,0.07692307692307693,True,,217.699,4.392020000000002,1,1,True,,2,12.03,green,green,green,green,6.496428990856807,6.538763999938965,1.4511789148683167,False
CC=CC=C1OCC=CC=CC(C([NH])NC2=CC=COCC=COCCC2)=C1Cl,0.6997881262074098,2,0,0.30434782608695654,True,LogP>5,415.94100000000026,5.018800000000004,1,4,True,,4,63.52000000000001,green,green,green,yellow,5.616496670722961,7.199687957763672,5.482426557865437,True
C=CC=CC=CN1CC=CC1=CNC=CC=CNC(=O)C1=CC=CC1,0.6675046665977189,2,0,0.09523809523809523,True,,333.4350000000001,3.575000000000002,2,3,True,,8,44.37,green,green,green,green,5.959370006561279,7.765445232391357,4.548682005407413,True
CC(C)NC=CC(=O)N=C1C2=NN(C=CC=CC=CC=NNCC=CC=CC3=C2C3)CC1(C)C,0.6215758179682215,3,0,0.3333333333333333,True,,458.6100000000003,4.191300000000004,2,6,True,,3,81.45,green,green,green,green,6.213789994716644,8.294821739196777,5.793810817379275,True
CNC=CC1(CF)NC=CC2=C(C(C)(C)F)C23C=CC=NC3C2=CC=CC(=CC#N)OC21,0.6564416987418723,4,0,0.36,True,,436.50600000000014,3.8874800000000027,2,5,True,,4,69.44,green,green,green,green,5.575930007457734,7.691589832305908,6.925529428699911,True
CCC1=CC(SCN=CSCN2C=NC[S+](C)C2)C=NN1,0.4367573267149104,2,0,0.6153846153846154,True,,344.55500000000006,2.1546000000000003,1,7,True,,7,52.35,green,yellow,green,green,5.386030018806458,6.868638038635254,6.236435975643001,True
C=CC1=C2CC2CC2=C(C=CO1)NCC2,0.7038127387572577,3,0,0.38461538461538464,True,,201.26899999999998,2.6278000000000006,1,2,True,,1,21.259999999999998,green,green,green,green,5.192499997615815,8.379682540893555,5.190285414488788,False
CONC12C=CC=CC=C(CC=N1)N1C(=O)C=C1C=NCC2,0.7857787503445307,3,0,0.3125,True,,298.34600000000006,1.5051,1,5,True,,2,66.28999999999999,green,green,green,green,5.671050004959106,7.801295757293701,6.179132005560392,False
CC(C)C1=NNCN=CCC2=CC=CC(C=CC=C3COCCN3C(=O)Nc3ccccc3NCC=C1)S(=O)C2,0.4636507710802158,4,1,0.36666666666666664,True,MW>500,562.7400000000002,4.606000000000003,3,7,True,,1,107.42000000000002,green,yellow,yellow,green,6.430941481590271,7.328744888305664,6.348675182404398,False
CC=CC=C1CC=NN(C=C(F)C=CF)N1C=CC=C(CCC)C(C)(C)C,0.44902673726534525,1,0,0.4090909090909091,True,LogP>5,375.50700000000023,6.935300000000006,0,3,True,,7,18.84,green,yellow,green,red,5.7011600270271305,8.11337947845459,4.86452409073615,True
CN1CCNc2nnccc2NNCN(C(F)=CC=CN)C=CC=C1Oc1cccc(F)c1,0.4084341850086022,3,2,0.18181818181818182,True,,456.50100000000015,2.8664000000000005,4,9,True,,4,103.6,green,yellow,yellow,green,7.227866645495097,6.983554840087891,4.599320958422742,True
[CH]C(C)(C)C1=NN(CC=CN=C(C=N)C(C)(C)C)C1=CCC,0.7288389239244182,1,0,0.5555555555555556,True,,300.4500000000001,4.339560000000003,1,4,True,,6,51.81,green,green,green,green,5.625410039901733,8.706375122070312,4.673865001749092,True
CC=CC=C1COC=CC2=CNC(=O)C=CC=CCNN2C=CC=CCCOC=CC=N1,0.6538825366238333,2,0,0.2,True,,434.5400000000002,3.941600000000003,2,6,True,,1,75.19,green,green,green,green,5.509980015754699,7.409966945648193,5.104931261760467,False
Clc1ccccc1N=CNC1=C(c2c(Cl)cccc2Cl)OC=NC=C1,0.5247932418022582,3,2,0.0,True,LogP>5,392.67300000000006,5.837200000000004,1,3,True,,4,45.980000000000004,green,yellow,green,yellow,5.6402100028991695,7.7370710372924805,3.452433928484335,True
C=CCC(c1cccc(CCC=CC=C(F)C=C)c1)C(C)(C)[O-],0.4638611246853273,1,1,0.3333333333333333,True,LogP>5,313.43600000000004,5.013400000000005,0,1,True,,9,23.06,green,yellow,green,yellow,6.221213668012618,6.6355695724487305,4.033878008728357,False
C=CCCCNC(=O)C1=CC=CC=COC1,0.5677284089783242,1,0,0.3076923076923077,True,,219.284,2.0953,1,2,True,,5,38.33,green,yellow,green,green,5.814750004768372,6.831612586975098,3.2472638599637174,True
CN1Cc2nnc3c4c2N=C2CCNC(=CC3=O)C2C(=O)C=CC1C=C4,0.758852521682832,6,1,0.3157894736842105,True,,347.37800000000004,1.2048999999999996,1,7,True,,0,87.55000000000001,green,green,green,green,6.121090021133423,8.16366195678711,6.759567926141617,True
CNCC=CC(C=C(N=Nc1ccccc1)C(C)C)CCNC(N)=O,0.4456545453986462,1,1,0.42105263157894735,True,,343.47500000000014,3.7604000000000015,3,4,True,,10,91.87,green,yellow,yellow,green,6.732050003051758,6.856627941131592,3.9116263950080885,True
O=C1C(Cl)=CC=C(CN2C=C3COC(CCC2)PC3)C1CF,0.7369100358238864,4,0,0.5625,True,,343.766,3.2184000000000017,0,3,True,,3,29.540000000000003,green,green,green,green,5.462985340690613,7.526268005371094,6.701567494062167,True
O=C1CC=CN=CN=C(S)NC=NC=CC=CC(N2CCOCC2)=NCCN1,0.5195231455701514,2,0,0.3888888888888889,True,,403.51200000000034,0.7525999999999997,3,8,True,,0,103.04,green,yellow,yellow,green,5.676135014772415,7.399891376495361,4.513784724400033,False
CN1C=CC2=C3C4=CC=CC(N)(CC=N)C(C)([O-])CC3(C=CC=CC=C4C1)COCC=CC=C2O,0.5332063335514339,4,0,0.3448275862068966,True,,472.60900000000026,3.5516700000000023,3,6,True,,2,105.63000000000001,green,yellow,yellow,green,5.512010007858277,7.652987480163574,7.12271600882385,True
C=c1c2c([nH][nH]c3cccc1c3)C1N=CC=CC3=CC(NC2)N3SCC(C)(C=CN)O1,0.5179968035994512,5,2,0.2608695652173913,True,,434.5690000000002,2.9135,4,6,True,,1,94.46000000000001,green,yellow,yellow,green,6.316025995381673,7.535372257232666,7.1910021531334225,True
O=C1CC=CNCCOC2C=CC=CNCCCCCC1=CC=C2,0.7170503477178998,2,0,0.45,True,,328.45600000000013,3.163800000000002,2,4,True,,0,50.36,green,green,green,green,5.147000005722046,6.9127912521362305,5.4509951360039555,False
C[S+]CC1[CH]C=NC2=C3C2=CC=C(F)CCC3OSC=NC=NC=CCNC(=O)CC=CC=N1,0.4596892405816156,3,0,0.3333333333333333,True,MW>500,500.64500000000015,3.9343900000000023,1,8,True,,2,87.77,green,yellow,green,green,6.09841802336375,7.401406288146973,6.372193313233936,False
CC(F)C=CC=CNC(F)N=CC=CC1=CC=CC=NN=CNCCC=CNCN=C1,0.32893055023888607,1,0,0.2727272727272727,True,,429.5190000000001,3.505600000000002,3,7,True,,7,85.53,green,yellow,green,green,5.7560100116729735,7.399501323699951,6.2581331272105185,True
CC1=C2OCC2NC=CN(C=O)C=CC=N1,0.6614975440439999,2,0,0.2727272727272727,True,,219.244,0.734,1,4,True,,1,53.93,green,green,green,green,5.326498012828827,7.987701416015625,5.304156958324173,True
O=CC1=CC2C=CC=NC(F)C(F)=CN1N=CN=CN2,0.5761673708652296,2,0,0.16666666666666666,True,,279.24999999999994,1.0616999999999999,1,6,True,,1,69.42,green,yellow,green,green,6.659807469844818,8.137847900390625,6.811927927963627,False
CC=CC=C(C=CN=Cc1ccccc1Cl)N=CNC,0.4794706007320906,1,1,0.125,True,,287.79400000000004,3.9803000000000033,1,2,True,,6,36.75,green,yellow,green,green,5.798773331642151,7.124890327453613,3.833488265027066,True
CCNC(=O)CN=CC=CC(F)(F)F,0.6951809864320052,0,0,0.5,True,,208.18299999999996,1.3118,1,2,True,,4,41.46,green,green,green,green,6.018153308868408,6.518123149871826,3.4781313133428657,True
CC=NC1C=CNC=NC=CC=C(C(=O)NC2CCOC2)CCC1(C)C,0.7619067565383426,2,0,0.55,True,,358.4860000000003,2.7425000000000006,2,5,True,,3,75.08,green,green,green,green,6.4304599847793575,7.665041923522949,5.15954016047303,True
C=CN=C(C=CC=CC(=O)Nc1ccco1)C(C)(C)C,0.5008250098346803,1,1,0.25,True,,272.34799999999996,3.9611000000000027,1,3,True,,5,54.6,green,yellow,green,green,6.076936667124429,7.175623893737793,3.625056214971858,True
CSC1=C(c2ccc(F)cc2)N=CC=COCN=CC=CC2C=C(C=CNCC3=C(C=C=N3)N=CN2)C1,0.5865833924285814,4,1,0.17857142857142858,True,MW>500,514.6300000000001,4.927500000000005,2,8,True,,2,82.73,green,yellow,green,green,6.804840800126393,7.494751930236816,6.478340349521207,False
C=CCOC1=CC(C)N2CC=CC=C2C(=O)NC2C=NC(=S=O)CC=C12,0.6022945305308395,3,0,0.3157894736842105,True,,371.4620000000001,1.4592999999999998,1,4,True,,3,71.0,green,green,green,green,5.474760031064352,7.876804351806641,5.670201283134152,False
CC1(C)CC2=CC=CSC=CC(O)=CC=CN[C@H]1C(N)(C=O)N2,0.5514247678092595,3,0,0.35294117647058826,True,,333.45700000000005,2.4317,4,6,True,,1,87.38,green,yellow,green,green,5.093590005556742,7.15413236618042,6.542211799270719,False
CC=CNC(C)CO[C@@H]1CC=CC=COC=CC=CN1,0.8099516237468515,1,0,0.375,True,,276.38,2.9480000000000013,2,4,True,,5,42.519999999999996,green,green,green,green,5.66015001487732,6.96221923828125,5.435173494861629,True
COC1=CC=NC=C2CNCC(=O)C=C2C#CNC=N1,0.6636663049769068,2,0,0.21428571428571427,True,,270.292,0.11999999999999994,2,6,True,,1,75.08,green,green,green,green,5.24688001982371,6.504828929901123,5.413563163393025,False
CC=C1C=C(C(N)=O)C2CC2C=C1NC(=O)NC=CC=CCC(=O)Nc1ccccc1Cl,0.4697914930504884,3,1,0.20833333333333334,True,,452.9420000000001,3.9293000000000022,4,3,True,,7,113.32,green,yellow,yellow,green,6.825783303896586,7.6779913902282715,4.325526556623162,True
[C]=C(O)CF,0.4539072684279538,0,0,0.3333333333333333,True,,74.054,0.7077899999999999,1,1,True,,1,20.23,green,yellow,green,green,5.077840030670166,5.185272216796875,4.627708102568083,False
COC=COC(=O)N(C)C=NC(=C=N)CCC=CCc1ccc(F)cc1F,0.3034313075854731,1,1,0.2631578947368421,True,,377.3910000000001,4.190370000000003,1,5,True,,9,74.98,green,yellow,green,green,6.450136646270752,6.52188777923584,3.9933831926072525,True
C=CC=C1CC(=O)NC2=CC=C1C(Nc1cccc(C=O)c1)=CC=CC=NOC2,0.7702272882027689,3,1,0.08695652173913043,True,,387.43900000000014,3.809700000000002,2,5,True,,4,79.79,green,green,green,green,6.3349434878508255,7.518219947814941,5.139069400074402,False
CC=CNC(=O)C1=CC=NNC#CC=CC1c1ccccc1,0.8405331246415949,2,1,0.1111111111111111,True,,291.354,2.4525000000000006,2,3,True,,3,53.49,green,green,green,green,6.101773999404907,6.222991943359375,5.021060027871629,True
CC(N)(N)C(=CCC1=CC=CCC[CH]C1)CCC[O-],0.5672372441792604,1,0,0.5625,True,,262.39699999999993,1.94779,2,3,True,,6,75.1,green,yellow,green,green,5.3659500274658205,6.595830917358398,4.614381599547739,False
CC=CC=C1C=C(F)C(=CC=CF)C1=O,0.6359125090052704,1,0,0.08333333333333333,True,,208.207,3.334600000000002,0,1,True,,2,17.07,green,green,green,green,5.2060550096035,7.454115390777588,4.041368390848945,False
COC=CCOC=CC1=NC(Cl)CC=C1Cl,0.3294579404545563,1,0,0.36363636363636365,True,,262.13599999999997,3.209100000000002,0,3,True,,5,30.82,green,yellow,green,green,5.574030017852783,6.962913513183594,4.765116161652307,False
CC=C1C2=CC=C(NC3=CC(=O)Nc4ccccc4C31)NC(C)(F)CN2,0.5423411384012327,4,1,0.25,True,,352.41300000000007,2.7595,4,4,True,,0,65.19,green,yellow,green,green,6.578010035991669,8.289083480834961,5.44336672706572,False
C#CCC(C)C(N)(N[C@@H](C)C=c1cc(F)c(=CC=CF)s1)SC,0.582443375386767,1,1,0.4117647058823529,True,,356.507,2.5444000000000004,2,4,True,,7,38.05,green,yellow,green,green,6.896170015732448,6.022599697113037,5.586244425978803,False
C[SH]1CC=CC=C(NC=NC(F)c2ccc(F)cc2)C1,0.3778392536899428,2,1,0.26666666666666666,True,,296.3860000000001,3.4964000000000013,2,1,True,,4,24.39,green,yellow,green,green,5.7777360221862795,6.947536945343018,4.953047249294776,True
CN1CCCC2=CC1=C1CNC=Cc3cc1ccc3N=CN=C2,0.7980578246955047,5,1,0.2631578947368421,True,,304.397,3.3678000000000017,1,4,True,,0,39.989999999999995,green,green,green,green,6.067223345120748,8.289582252502441,5.620742392510218,True
CC1C=CC=CC=CCC2=C(C=CC=C(F)CF)SCNCN=C(N=CN2)O1,0.6871673120900015,2,0,0.3,True,,406.50200000000007,4.279800000000003,2,6,True,,3,58.010000000000005,green,green,green,green,5.959529981295268,7.341686248779297,6.374689269959374,False
C=C(N)C=CC=CN1N=COC2[CH]N21,0.5217419391107978,2,0,0.1111111111111111,True,,191.214,0.5226900000000001,1,5,True,,3,53.85999999999999,green,yellow,green,green,5.147686675548553,7.969662666320801,5.919918092227055,True
CC[CH]C=CCNNCCN1CC2=NC1CC=CC=CC21NC=CC=C1Cl,0.4432615888054325,3,0,0.42857142857142855,True,,386.951,2.828290000000001,3,5,True,,8,51.69,green,yellow,green,green,5.9651400079727175,7.452843189239502,6.9248669122675075,True
C=CC=CC=CC=C[SH]1c2ccnnc2C=CN2c3cc(ccc3F)C2NC1C,0.5390919025422691,4,2,0.13043478260869565,True,LogP>5,406.5300000000001,5.226600000000004,2,4,True,,4,41.050000000000004,green,yellow,green,yellow,7.071904992421468,7.273316860198975,6.427469497957075,False
C=CC=CC(=O)NC1C=CC=C(C=CC(=O)O)C=C1,0.5837095781567951,1,0,0.06666666666666667,True,,257.289,1.9066,2,2,True,,5,66.4,green,yellow,green,green,6.241100001811981,7.032542705535889,4.201630098623847,True
CC(C)(C)CC=CNC=C1C=CCNC(=O)Nc2cccc(F)c2CC=N1,0.7327695230052893,2,1,0.3333333333333333,True,,370.4720000000001,4.511200000000003,3,3,True,,3,65.52,green,green,green,green,6.942180041313171,7.769171714782715,4.2822656724334935,True
N#CC(=O)NC1=CC=CC1,0.5297820322367129,1,0,0.14285714285714285,True,,134.13799999999995,0.46998,1,2,True,,1,52.89,green,yellow,green,green,5.7361100058555605,5.618095874786377,3.642690245796393,True
SC1C=CC#CC=C1,0.36432321144848173,1,0,0.14285714285714285,True,,122.19199999999998,1.4142,1,1,True,,0,0.0,green,yellow,green,green,4.929840035438538,3.8850595951080322,5.694814015933648,False
C=NC1=CC=COC1=CC=CNN=C[SH]1(=O)C=CC=CC1,0.3539212794128088,2,0,0.06666666666666667,True,,303.38700000000006,2.1455,2,5,True,,5,63.05,green,yellow,green,green,5.269090017795563,7.188389778137207,5.542346520810479,True
NCC1=C(NC(N)=O)C=C(OCc2ccc(Cl)cc2F)CC=CC=N1,0.7479509515814555,2,1,0.17647058823529413,True,,364.80800000000005,2.748900000000001,3,4,True,,5,102.72999999999999,green,green,yellow,green,6.8744483300844825,7.589573860168457,3.8607437576454515,True
[CH][Li+]([NH2])[CH2]C(C)(C=CC)C=CC=CNCC1=CC(Cl)=CC=C(C)C1,0.40441953795820756,1,0,0.35,True,,338.8520000000001,2.2126900000000003,2,2,True,,8,38.05,green,yellow,green,green,5.82489000415802,7.1904072761535645,5.387186923860426,True
NN=CCN(C=CSCC1=CC=COC1)C(N)=O,0.4264479483165041,1,0,0.2727272727272727,True,,268.342,0.9863000000000002,2,5,True,,6,93.94,green,yellow,yellow,green,5.74339266281128,6.884169578552246,4.703101398842593,True
C=CNC1=C2CC(=CC=CC(C)=N1)CCNC=C1C(N)=C(c3ccc(F)cc3C1C)C(CCO)O2,0.5134310145708983,4,1,0.32142857142857145,True,,476.59600000000023,4.506800000000004,4,6,True,,4,91.9,green,yellow,yellow,green,6.82899332666397,8.286043167114258,6.419101534359211,True
CNC(=O)c1cc2c(F)c3c1NC=CC=NC(N1CCOCC1)N=CN3N1CN=CC21,0.7313631310987491,5,1,0.4,True,,426.4560000000003,0.9593999999999998,2,9,True,,2,97.16,green,green,yellow,green,8.0396122742335,8.312627792358398,6.147996402976206,True
COC1=C2CC(C)(C)CC=C3C=C1N=CC=CC(=O)NN=C(C(C)(C)C)NC[SH]32,0.5632422832453167,4,0,0.5,True,,416.5910000000002,4.110500000000004,3,5,True,,1,75.08,green,yellow,green,green,5.821808024692536,8.253013610839844,6.564355300132892,False
O=C1C=CC=CNC(=O)N2NC3=CC4=CCC=CCC5Cn6cc2c(cc6=O)CC(=CC=CN1)C5=C43,0.49841742163024116,7,1,0.17857142857142858,True,,479.5400000000003,3.1651000000000016,3,5,True,,0,95.47,green,yellow,yellow,green,5.864524985074997,8.485797882080078,6.505062515497585,False
CC(C)([N+])C1=CC1=CC=NN=CC1=CC=CCC1,0.5345751707232038,2,0,0.3333333333333333,True,,239.32199999999997,3.033100000000002,0,2,True,,4,47.019999999999996,green,yellow,green,green,5.058680017471313,8.103516578674316,4.568028095675173,False
CC=CC=C1NC=NC=C1CC=CC=C(C)C=NN,0.3436991711508061,1,0,0.2,True,,256.353,2.7989000000000006,2,4,True,,5,62.769999999999996,green,yellow,green,green,5.525620018959045,7.900430202484131,4.396310481986055,False
C=CC=CC=Cc1cc(F)ccc1NC(=CN=CC=CC=CC)CF,0.4320981772593735,1,1,0.09523809523809523,True,LogP>5,340.4170000000001,6.007000000000004,1,2,True,,9,24.39,green,yellow,green,red,6.660449989477794,7.108212471008301,3.9370739880726333,True
CCC=CC(F)c1ccc(F)cc1,0.6234824172074481,1,1,0.2727272727272727,True,,182.213,3.802500000000003,0,0,True,,3,0.0,green,green,green,green,5.722856024217605,6.670769691467285,3.0167351286204926,False
CC=CC=CNC(=O)C1CC1,0.6097804541482381,1,0,0.4444444444444444,True,,151.20899999999997,1.6024,1,1,True,,3,29.1,green,green,green,green,5.912929995059967,7.184107780456543,3.0783634132203064,True
C=CC1CC2=CC(C)C(=O)C=CC3=C(OCC)CC=NN3C=C1C=CCNC2C(=O)NC,0.6623370356752085,3,0,0.4,True,,436.5560000000001,2.9776000000000007,2,6,True,,4,83.03,green,green,green,green,6.080620660018922,7.887678146362305,6.414358846304315,True
C=S1C(=C2C3=CC=C(Cl)CC24COC=CCNC(=O)NC=CC=CCN4C=N3)C=CC1Cl,0.38804966088437326,4,0,0.2608695652173913,True,,491.4440000000001,4.4821000000000035,2,4,True,,0,65.96000000000001,green,yellow,green,green,5.760828001785279,7.931448936462402,7.481153622909292,False
O=C1C=CC=C2C(=NCO1)CN1C=CC=CC21,0.5847959661270262,3,0,0.23076923076923078,True,,228.25100000000003,1.192,0,4,True,,0,41.9,green,yellow,green,green,5.454600018978119,8.240166664123535,4.96300626214081,False
CC(C)(N)c1ccc(F)cc1NCCN=O,0.5959302342641846,1,1,0.45454545454545453,True,,225.26699999999997,2.1978,2,4,True,,5,67.47999999999999,green,yellow,green,green,6.318411650419235,7.050487518310547,2.8569649333089746,True
